ruiji0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.567709327,0.567663789,0.567849517,0.567745507,0.570826173,0.570708454,0.565888226,0.561539352,0.561477304,0.556897759,0.55231452,0.548849165,0.547192276,0.542517722,0.537691295,0.533052206,0.533037245,0.52826798,0.52385956,0.519149363,0.517740488,0.513523221,0.508867383,0.504131615,0.504193902,0.49965784,0.495042443,0.490296572,0.489243001,0.484932363,0.480210841,0.475587368,0.475420773,0.470827609,0.466242224,0.461485475,0.459950298,0.455462813,0.450708598,0.446032047,0.445119023,0.440782219,0.436165571,0.432361722,0.431444854,0.426986039,0.422325641,0.417663306,0.417552888,0.413859099,0.410149097,0.406422764,0.40267998,0.398920387,0.395144016,0.391350538,0.387539774,0.382744402,0.377882838,0.373012811,0.368146062,0.363485783,0.358617187,0.353933513,0.352793664,0.349314272,0.353293389,0.357294172,0.361278355,0.365050495,0.368997842,0.372734696,0.37291187,0.376793444,0.380655527,0.384504229,0.388334632,0.391738623,0.395534217,0.399285674,0.39935708,0.402170569,0.405029982,0.407722592,0.41052714,0.413277239,0.416024804,0.418613821,0.417961031,0.42172128,0.425465286,0.429200023,0.43291989,0.436267883,0.439960659,0.443615198,0.443901032,0.447630584,0.451318353,0.45501551,0.458705217,0.461921901,0.465587109,0.469079018,0.46828714,0.468324512,0.468361884,0.468399346,0.468436688,0.46847403,0.468511432,0.468548775,0.468586147,0.473125994,0.477459669,0.481993735,0.486532658,0.490467221,0.495004475,0.499389023,0.499391407,0.503873765,0.508464515,0.512934864,0.517534971,0.5219751,0.526583016,0.530951798,0.531273901,0.535873711,0.540460944,0.544988155,0.54959166,0.554023206,0.558629334,0.563058853,0.567663014,0.572186589,0.576743722,0.579459548,0.584085226,0.588545442,0.593151271,0.59758687,0.597720921,0.600712121,0.603713393,0.606716812,0.609702051,0.612580955,0.615550637,0.618405044,0.618715644,0.623234034,0.627733827,0.632244408,0.636761189,0.640763581,0.64528048,0.649678826,0.649821758,0.652731836,0.655754089,0.658831537,0.661890566,0.664710999,0.667839348,0.670852482,0.672273338,0.675501525,0.678675771,0.681856513,0.685179353,0.688194036,0.691543996,0.694755733,0.696260333,0.699625671,0.702976584,0.706382692,0.709950507,0.712910771,0.716317952,0.719798625,0.721336365,0.726205349,0.731262743,0.736237347,0.741287887,0.74145776,0.741451323,0.741393685,0.741515398,0.746539116,0.751528502,0.756275296,0.761308134,0.76123929,0.761227429,0.761277854,0.761196554,0.766126752,0.771192968,0.776201963,0.781253099,0.785731256,0.790772736,0.795746982,0.796038866,0.80093962,0.805961013,0.810769796,0.815759063,0.820635378,0.825589061,0.83032757,0.830384672,0.835164487,0.840211153,0.845023334,0.849962115,0.854951322,0.860015273,0.864705443,0.867300391,0.869865417,0.872417629,0.874964774,0.875575185,0.87807858,0.880604923,0.882827818,0.88301146,0.885503411,0.887982965,0.890467286,0.892942905,0.895347178,0.897806227,0.900245607,0.900338113,0.90274477,0.905194581,0.907607257,0.909894586,0.912146568,0.914543927,0.916931152,0.917052925,0.921679556,0.925961494,0.930721045,0.932910383,0.937657714,0.942291319,0.94694382,0.949199796
0.603305991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ruiji1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.631179988,0.63049829,0.625774145,0.621142447,0.616482019,0.614855826,0.610075116,0.605279267,0.601017475,0.601821005,0.598419547,0.595062613,0.591750205,0.591149867,0.587690473,0.584155202,0.581607699,0.580493867,0.575762689,0.571247697,0.566481411,0.565160632,0.560682356,0.556155026,0.552677453,0.55190599,0.547790945,0.544224322,0.539551318,0.538236618,0.533613622,0.52904129,0.525285542,0.524241805,0.519371867,0.514704823,0.50984019,0.508530736,0.503691077,0.498867065,0.494063795,0.492761105,0.487958133,0.483168542,0.478362948,0.476929247,0.472360283,0.467513353,0.463531107,0.462629229,0.458971053,0.45529741,0.451608092,0.447902828,0.444181532,0.440443993,0.436690152,0.432991177,0.428061903,0.423123181,0.418188244,0.413447499,0.408510178,0.403750181,0.402470946,0.397549301,0.392616838,0.387698412,0.385186672,0.38388744,0.382752746,0.38148284,0.380324394,0.380334079,0.37909925,0.37786746,0.376659244,0.375459582,0.374572784,0.373391032,0.372229874,0.371371984,0.370586663,0.374404639,0.377251238,0.38103354,0.384730458,0.3884826,0.391243011,0.394985825,0.398366898,0.40208146,0.404607445,0.408161759,0.411818117,0.41213581,0.411257267,0.414932907,0.418556988,0.422202885,0.425838292,0.429300249,0.432911217,0.436348796,0.436684668,0.441090494,0.445603639,0.45011571,0.454628199,0.458856523,0.463367075,0.467645943,0.467944205,0.471229702,0.474543452,0.477854431,0.4811472,0.484288454,0.487560332,0.490687132,0.490985662,0.495406359,0.499807805,0.504233003,0.508656621,0.512640119,0.517061889,0.521338582,0.521405637,0.525775731,0.530207992,0.534643471,0.539096057,0.543293238,0.547736228,0.551908851,0.553396523,0.557752609,0.56218487,0.565250278,0.569593608,0.573630989,0.578059077,0.582355618,0.582427323,0.586792469,0.591105461,0.595442832,0.599676371,0.603721023,0.608141482,0.612043262,0.612298846,0.616696715,0.621126771,0.625556767,0.629982889,0.63392359,0.638354897,0.642669439,0.642951608,0.647217095,0.65168047,0.65598011,0.659068763,0.663322628,0.667740941,0.67201674,0.674845219,0.679136992,0.683267057,0.687548697,0.690294623,0.694365263,0.698492944,0.702733696,0.705431402,0.705444992,0.705462217,0.705472112,0.705483496,0.705679476,0.705694377,0.705726862,0.708369911,0.712607682,0.716853321,0.721046627,0.7253685,0.729689002,0.734000325,0.735757053,0.735815942,0.739008069,0.742318571,0.745544553,0.748580217,0.751735806,0.755152166,0.75844872,0.760068774,0.763575315,0.767120898,0.77068764,0.774290383,0.777408481,0.78081882,0.784390032,0.786130548,0.789765298,0.793544888,0.797161162,0.801017106,0.804854453,0.808786452,0.812578619,0.814455211,0.818158329,0.822029591,0.826119661,0.830079973,0.833269119,0.837315738,0.841483533,0.84340322,0.847520828,0.85186702,0.856029332,0.860470295,0.864893377,0.869426906,0.873695135,0.87561655,0.88071233,0.885929227,0.891021848,0.895858347,0.900673032,0.905884802,0.910874009,0.910974443,0.910964489,0.910958946,0.910974562,0.910984278,0.910982728,0.910963416,0.910978377,0.913381815,0.91847986,0.923481941,0.928189099,0.933475435,0.938226223,0.94346863,0.948346138,0.948360085
0.609032361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
